kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4055765,K00100.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,9.966400400,1.2200000e-05,-1.2200000e-05,141.1532400,1.010000e-03,-1.010000e-03,0.966,0.012,-0.008,5.01270,0.07020,-0.07020,1619.0,1.940e+01,-1.940e+01,16.89,2.15,-4.290e+00,1578.0,,,1466.10,534.35,-713.60,125.90,1,q1_q17_dr25_tce,6638.00,120.00,-133.00,3.664,0.195,-0.065,3.0790,0.3910,-0.7820,291.177920,39.199490,12.598
8456679,K00102.01,Kepler-1990 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.735136190,2.8200000e-07,-2.8200000e-07,135.0600470,1.360000e-04,-1.360000e-04,0.045,0.192,-0.045,2.27410,0.00554,-0.00554,952.6,2.300e+00,-2.300e+00,3.27,0.54,-3.300e-01,1554.0,,,1372.87,628.45,-350.48,473.20,1,q1_q17_dr25_tce,5751.00,103.00,-114.00,4.391,0.080,-0.120,1.0710,0.1770,-0.1090,299.704740,44.435749,12.566
8456679,K00102.02,Kepler-1990 c,CONFIRMED,FALSE POSITIVE,0.4910,0,0,1,0,4.068449570,1.2120000e-05,-1.2120000e-05,132.2761400,2.550000e-03,-2.550000e-03,0.550,0.377,-0.337,2.83490,0.06900,-0.06900,79.8,3.000e+00,-3.000e+00,0.98,0.17,-1.000e-01,1170.0,,,442.08,202.37,-112.86,29.30,2,q1_q17_dr25_tce,5751.00,103.00,-114.00,4.391,0.080,-0.120,1.0710,0.1770,-0.1090,299.704740,44.435749,12.566
2444412,K00103.01,Kepler-1710 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.910951770,1.2750000e-05,-1.2750000e-05,141.3367260,7.110000e-04,-7.110000e-04,0.014,0.339,-0.014,3.32500,0.02400,-0.02400,864.5,8.700e+00,-8.700e+00,2.62,0.33,-1.700e-01,694.0,,,54.87,19.92,-10.44,116.90,1,q1_q17_dr25_tce,5650.00,101.00,-112.00,4.500,0.045,-0.105,0.8990,0.1140,-0.0570,291.683350,37.751591,12.593
10318874,K00104.01,Kepler-94 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.508057497,3.7800000e-07,-3.7800000e-07,135.0006570,1.240000e-04,-1.240000e-04,0.742,0.047,-0.143,1.11340,0.01670,-0.01670,1507.6,6.200e+00,-6.200e+00,3.25,0.16,-1.200e-01,997.0,,,234.06,45.09,-33.11,312.70,1,q1_q17_dr25_tce,4780.00,95.00,-95.00,4.597,0.015,-0.051,0.7610,0.0380,-0.0270,281.194730,47.497131,12.895
8711794,K00105.01,Kepler-463 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.981014925,3.0850000e-06,-3.0850000e-06,136.6493070,2.790000e-04,-2.790000e-04,0.097,0.242,-0.097,1.84780,0.01160,-0.01160,1059.3,6.400e+00,-6.400e+00,3.14,0.43,-4.800e-01,880.0,,,141.77,58.27,-46.97,198.30,1,q1_q17_dr25_tce,5666.00,124.00,-102.00,4.362,0.156,-0.104,0.9670,0.1330,-0.1470,298.937040,44.857910,12.870
11250587,K00107.01,Kepler-464 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.256962446,5.8390000e-06,-5.8390000e-06,134.0239230,6.610000e-04,-6.610000e-04,0.676,0.073,-0.481,4.94020,0.02380,-0.02380,463.2,3.100e+00,-3.100e+00,3.53,0.21,-1.700e-01,1163.0,,,432.10,75.83,-61.01,168.30,1,q1_q17_dr25_tce,5858.00,70.00,-79.00,4.112,0.024,-0.020,1.5490,0.0910,-0.0740,294.835170,48.982361,12.702
4914423,K00108.01,Kepler-103 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.965327180,1.3680000e-05,-1.3680000e-05,142.1780330,6.880000e-04,-6.880000e-04,0.674,0.026,-0.460,4.58370,0.02310,-0.02310,482.2,3.800e+00,-3.800e+00,3.33,0.21,-1.700e-01,872.0,,,136.42,26.02,-19.76,144.20,1,q1_q17_dr25_tce,5880.00,78.00,-78.00,4.154,0.033,-0.027,1.4330,0.0900,-0.0720,288.984560,40.064529,12.287
4914423,K00108.02,Kepler-103 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,179.609803000,1.8230000e-04,-1.8230000e-04,295.3303610,4.470000e-04,-4.470000e-04,0.711,0.011,-0.400,13.75500,0.11900,-0.11900,1273.0,7.700e+00,-7.700e+00,5.47,0.34,-2.800e-01,389.0,,,5.41,1.03,-0.78,184.60,2,q1_q17_dr25_tce,5880.00,78.00,-78.00,4.154,0.033,-0.027,1.4330,0.0900,-0.0720,288.984560,40.064529,12.287
9450647,K00110.01,Kepler-465 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.940666412,6.9820000e-06,-6.9820000e-06,135.2155900,5.820000e-04,-5.820000e-04,0.020,0.229,-0.020,3.90920,0.01810,-0.01810,520.2,3.800e+00,-3.800e+00,2.87,0.50,-2.900e-01,996.0,,,233.04,111.70,-60.90,161.40,1,q1_q17_dr25_tce,6215.00,111.00,-136.00,4.305,0.080,-0.120,1.2590,0.2190,-0.1280,284.555730,46.063831,12.663
6678383,K00111.01,Kepler-104 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,11.427550984,8.1500000e-06,-8.1500000e-06,137.6137110,5.570000e-04,-5.570000e-04,0.608,0.040,-0.409,4.60740,0.01750,-0.01750,500.9,3.300e+00,-3.300e+00,2.35,0.32,-2.700e-01,852.0,,,124.31,48.42,-34.01,165.50,1,q1_q17_dr25_tce,5979.00,108.00,-120.00,4.394,0.110,-0.110,1.0050,0.1380,-0.1130,287.604610,42.166779,12.596
6678383,K00111.02,Kepler-104 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,23.668346350,3.0030000e-05,-3.0030000e-05,132.7142100,1.040000e-03,-1.040000e-03,0.758,0.085,-0.542,5.82970,0.03780,-0.03780,449.4,4.200e+00,-4.200e+00,2.32,0.31,-2.600e-01,668.0,,,47.11,18.34,-12.89,112.80,3,q1_q17_dr25_tce,5979.00,108.00,-120.00,4.394,0.110,-0.110,1.0050,0.1380,-0.1130,287.604610,42.166779,12.596
6678383,K00111.03,Kepler-104 d,CONFIRMED,CANDIDATE,0.9780,0,0,0,0,51.755305040,8.5350000e-05,-8.5350000e-05,271.0880800,1.250000e-03,-1.250000e-03,0.638,0.180,-0.412,7.43550,0.05790,-0.05790,609.2,5.600e+00,-5.600e+00,2.61,0.35,-3.000e-01,515.0,,,16.60,6.47,-4.54,116.90,2,q1_q17_dr25_tce,5979.00,108.00,-120.00,4.394,0.110,-0.110,1.0050,0.1380,-0.1130,287.604610,42.166779,12.596
10984090,K00112.01,Kepler-466 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0,51.079264510,6.4560000e-05,-6.4560000e-05,185.1808700,9.810000e-04,-9.810000e-04,0.017,0.267,-0.017,6.37290,0.03120,-0.03120,736.8,6.000e+00,-6.000e+00,2.75,0.39,-2.800e-01,503.0,,,15.17,6.00,-3.96,126.80,1,q1_q17_dr25_tce,5833.00,105.00,-117.00,4.407,0.085,-0.114,1.0220,0.1430,-0.1070,295.648710,48.495560,12.772
10984090,K00112.02,Kepler-466 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.709214104,6.5360000e-06,-6.5360000e-06,133.9831800,1.430000e-03,-1.430000e-03,0.051,0.395,-0.051,2.63020,0.04270,-0.04270,131.1,3.000e+00,-3.000e+00,1.16,0.17,-1.200e-01,1206.0,,,500.46,197.96,-130.54,50.60,2,q1_q17_dr25_tce,5833.00,105.00,-117.00,4.407,0.085,-0.114,1.0220,0.1430,-0.1070,295.648710,48.495560,12.772
9579641,K00115.01,Kepler-105 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.412203927,3.0520000e-06,-3.0520000e-06,133.1430890,4.680000e-04,-4.680000e-04,0.787,0.005,-0.565,2.94720,0.02400,-0.02400,601.6,4.000e+00,-4.000e+00,2.94,0.43,-3.800e-01,1093.0,,,337.68,137.29,-102.18,166.70,1,q1_q17_dr25_tce,5779.00,104.00,-115.00,4.339,0.132,-0.108,1.0870,0.1570,-0.1420,287.887330,46.276241,12.791
9579641,K00115.02,Kepler-105 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.125943870,1.4060000e-05,-1.4060000e-05,139.0049200,1.590000e-03,-1.590000e-03,0.898,0.013,-0.699,3.00140,0.03840,-0.03840,192.4,4.400e+00,-4.400e+00,1.79,0.26,-2.300e-01,997.0,,,233.31,94.86,-70.60,47.10,2,q1_q17_dr25_tce,5779.00,104.00,-115.00,4.339,0.132,-0.108,1.0870,0.1570,-0.1420,287.887330,46.276241,12.791
9579641,K00115.03,,CANDIDATE,CANDIDATE,0.8710,0,0,0,0,3.435916310,4.7290000e-05,-4.7290000e-05,132.6624000,1.100000e-02,-1.100000e-02,0.624,0.037,-0.476,3.13300,0.40700,-0.40700,23.2,3.400e+00,-3.400e+00,0.55,0.08,-7.000e-02,1272.0,,,617.61,251.11,-186.88,8.70,3,q1_q17_dr25_tce,5779.00,104.00,-115.00,4.339,0.132,-0.108,1.0870,0.1570,-0.1420,287.887330,46.276241,12.791
8395660,K00116.01,Kepler-106 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.570782810,1.5850000e-05,-1.5850000e-05,136.2791940,9.570000e-04,-9.570000e-04,0.866,0.015,-0.621,3.35390,0.04890,-0.04890,511.7,6.300e+00,-6.300e+00,2.64,0.40,-2.700e-01,785.0,,,89.61,38.12,-22.92,88.40,1,q1_q17_dr25_tce,5854.00,105.00,-117.00,4.406,0.090,-0.110,1.0120,0.1540,-0.1030,300.863980,44.337551,12.882
8395660,K00116.02,Kepler-106 e,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,43.844397210,9.6130000e-05,-9.6130000e-05,151.9353800,1.920000e-03,-1.920000e-03,0.852,0.039,-0.585,6.80200,0.11900,-0.11900,615.2,7.700e+00,-7.700e+00,2.87,0.43,-3.000e-01,531.0,,,18.77,7.98,-4.80,83.70,2,q1_q17_dr25_tce,5854.00,105.00,-117.00,4.406,0.090,-0.110,1.0120,0.1540,-0.1030,300.863980,44.337551,12.882
8395660,K00116.03,Kepler-106 b,CONFIRMED,CANDIDATE,0.9500,0,0,0,0,6.164876000,4.6350000e-05,-4.6350000e-05,135.6391600,6.610000e-03,-6.610000e-03,0.646,0.323,-0.430,3.26200,0.18600,-0.18600,55.8,4.300e+00,-4.300e+00,0.79,0.13,-8.000e-02,1021.0,,,256.35,109.03,-65.57,14.40,3,q1_q17_dr25_tce,5854.00,105.00,-117.00,4.406,0.090,-0.110,1.0120,0.1540,-0.1030,300.863980,44.337551,12.882
8395660,K00116.04,Kepler-106 d,CONFIRMED,CANDIDATE,0.9520,0,0,0,0,23.980085400,2.0030000e-04,-2.0030000e-04,147.5370000,6.470000e-03,-6.470000e-03,0.950,0.004,-0.660,5.35100,0.17700,-0.17700,104.0,6.500e+00,-6.500e+00,1.31,0.20,-1.300e-01,649.0,,,41.94,17.84,-10.73,17.10,4,q1_q17_dr25_tce,5854.00,105.00,-117.00,4.406,0.090,-0.110,1.0120,0.1540,-0.1030,300.863980,44.337551,12.882
10875245,K00117.01,Kepler-107 e,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,14.749148250,2.1740000e-05,-2.1740000e-05,138.7779900,1.180000e-03,-1.180000e-03,0.173,0.262,-0.173,6.09950,0.04400,-0.04400,430.2,4.200e+00,-4.200e+00,2.89,0.13,-1.000e-01,874.0,,,137.91,19.38,-15.39,107.40,1,q1_q17_dr25_tce,5847.00,64.00,-75.00,4.191,0.020,-0.018,1.4020,0.0630,-0.0460,297.028260,48.208611,12.487
10875245,K00117.02,Kepler-107 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.901449760,1.0700000e-05,-1.0700000e-05,138.6054800,1.750000e-03,-1.750000e-03,0.529,0.021,-0.460,4.16540,0.05850,-0.05850,140.7,2.900e+00,-2.900e+00,1.70,0.08,-5.000e-02,1262.0,,,598.74,84.12,-66.83,50.60,3,q1_q17_dr25_tce,5847.00,64.00,-75.00,4.191,0.020,-0.018,1.4020,0.0630,-0.0460,297.028260,48.208611,12.487
10875245,K00117.03,Kepler-107 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,3.180027898,7.2780000e-06,-7.2780000e-06,133.4986300,1.810000e-03,-1.810000e-03,0.196,0.242,-0.196,3.57970,0.05580,-0.05580,120.3,2.700e+00,-2.700e+00,1.53,0.07,-5.000e-02,1458.0,,,1066.86,149.88,-119.09,50.40,2,q1_q17_dr25_tce,5847.00,64.00,-75.00,4.191,0.020,-0.018,1.4020,0.0630,-0.0460,297.028260,48.208611,12.487
10875245,K00117.04,Kepler-107 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,7.958253280,7.6730000e-05,-7.6730000e-05,137.8021900,7.670000e-03,-7.670000e-03,0.706,0.237,-0.494,4.37700,0.22900,-0.22900,50.0,3.700e+00,-3.700e+00,1.06,0.05,-4.000e-02,1074.0,,,314.15,44.14,-35.07,14.70,4,q1_q17_dr25_tce,5847.00,64.00,-75.00,4.191,0.020,-0.018,1.4020,0.0630,-0.0460,297.028260,48.208611,12.487
3531558,K00118.01,Kepler-467 b,CONFIRMED,CANDIDATE,0.9120,0,0,0,0,24.993243190,6.1270000e-05,-6.1270000e-05,138.6816700,1.970000e-03,-1.970000e-03,0.686,0.015,-0.505,5.94090,0.06690,-0.06690,269.6,4.900e+00,-4.900e+00,2.29,0.12,-8.000e-02,712.0,,,60.88,10.13,-7.34,62.00,1,q1_q17_dr25_tce,5718.00,85.00,-77.00,4.181,0.018,-0.016,1.3170,0.0640,-0.0480,287.362790,38.649601,12.377
9471974,K00119.01,Kepler-108 b,CONFIRMED,CANDIDATE,0.9590,0,0,0,0,49.183941850,2.4750000e-05,-2.4750000e-05,141.9119240,5.690000e-04,-5.690000e-04,0.035,0.361,-0.035,11.33640,0.05100,-0.05100,1646.2,5.400e+00,-5.400e+00,8.20,0.50,-5.500e-01,669.0,,,47.40,9.40,-8.38,355.70,1,q1_q17_dr25_tce,5626.00,89.00,-78.00,3.907,0.040,-0.036,2.0570,0.1250,-0.1380,294.559170,46.062328,12.654
9471974,K00119.02,Kepler-108 c,CONFIRMED,CANDIDATE,0.9870,0,0,0,0,190.320046800,5.3270000e-04,-5.3270000e-04,312.6849800,1.470000e-03,-1.470000e-03,0.812,0.048,-0.010,15.28400,0.20900,-0.20900,1141.7,8.500e+00,-8.500e+00,7.78,0.48,-5.200e-01,426.0,,,7.80,1.55,-1.38,139.30,2,q1_q17_dr25_tce,5626.00,89.00,-78.00,3.907,0.040,-0.036,2.0570,0.1250,-0.1380,294.559170,46.062328,12.654
11869052,K00120.01,,CANDIDATE,CANDIDATE,0.5730,0,0,0,0,20.545237500,1.4280000e-04,-1.4280000e-04,137.9139400,3.580000e-03,-3.580000e-03,0.950,0.007,-0.668,2.51700,0.09470,-0.09470,218.5,1.400e+01,-1.400e+01,2.41,0.56,-6.300e-01,742.0,,,71.57,60.96,-38.29,18.50,1,q1_q17_dr25_tce,5670.00,280.00,-229.00,4.206,0.241,-0.130,1.2640,0.2980,-0.3280,294.401920,50.172089,12.003
8349582,K00122.01,Kepler-95 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.523067458,9.4520000e-06,-9.4520000e-06,131.9690550,7.000000e-04,-7.000000e-04,0.000,0.304,0.000,3.87570,0.02090,-0.02090,507.3,4.200e+00,-4.200e+00,3.13,0.20,-1.700e-01,927.0,,,174.81,35.33,-25.81,142.00,1,q1_q17_dr25_tce,5644.00,84.00,-75.00,4.162,0.033,-0.030,1.4110,0.0910,-0.0730,284.482450,44.398041,12.346
5094751,K00123.01,Kepler-109 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.481633073,6.0040000e-06,-6.0040000e-06,122.9776570,7.550000e-04,-7.550000e-04,0.833,0.021,-0.576,3.78400,0.03390,-0.03390,298.5,2.700e+00,-2.700e+00,2.54,0.11,-1.200e-01,1145.0,,,406.25,58.56,-52.79,125.60,1,q1_q17_dr25_tce,5945.00,71.00,-71.00,4.213,0.033,-0.027,1.3020,0.0580,-0.0580,290.392730,40.284870,12.365
5094751,K00123.02,Kepler-109 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,21.222611950,2.9080000e-05,-2.9080000e-05,137.5740300,1.130000e-03,-1.130000e-03,0.020,0.378,-0.020,6.50930,0.04200,-0.04200,366.0,3.500e+00,-3.500e+00,2.48,0.11,-1.100e-01,771.0,,,83.56,12.04,-10.86,114.90,2,q1_q17_dr25_tce,5945.00,71.00,-71.00,4.213,0.033,-0.027,1.3020,0.0580,-0.0580,290.392730,40.284870,12.365
11086270,K00124.01,Kepler-110 b,CONFIRMED,FALSE POSITIVE,0.4150,0,1,0,0,12.691043870,2.2980000e-05,-2.2980000e-05,137.1259400,1.490000e-03,-1.490000e-03,0.008,0.389,-0.007,3.77270,0.04520,-0.04520,252.1,4.600e+00,-4.600e+00,2.57,0.40,-6.500e-01,1008.0,,,244.30,109.11,-118.87,60.20,1,q1_q17_dr25_tce,5869.00,117.00,-117.00,4.024,0.210,-0.105,1.6260,0.2540,-0.4130,292.929140,48.602810,12.935
11086270,K00124.02,Kepler-110 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,31.719810130,6.3100000e-05,-6.3100000e-05,142.8208300,1.640000e-03,-1.640000e-03,0.125,0.285,-0.125,4.81900,0.04980,-0.04980,363.4,6.100e+00,-6.100e+00,3.09,0.49,-7.800e-01,743.0,,,71.97,32.15,-35.02,63.10,2,q1_q17_dr25_tce,5869.00,117.00,-117.00,4.024,0.210,-0.105,1.6260,0.2540,-0.4130,292.929140,48.602810,12.935
11449844,K00125.01,Kepler-468 b,CONFIRMED,CANDIDATE,0.9200,0,0,0,0,38.478766290,4.7310000e-06,-4.7310000e-06,151.8528120,1.010000e-04,-1.010000e-04,0.003,0.034,-0.003,5.04169,0.00343,-0.00343,23530.0,2.540e+01,-2.540e+01,13.26,1.78,-5.900e-01,484.0,,,13.01,4.96,-2.04,1077.80,1,q1_q17_dr25_tce,5510.00,98.00,-109.00,4.539,0.019,-0.110,0.8790,0.1180,-0.0390,288.902220,49.370491,13.779
5897826,K00126.02,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0,0.875197345,,,131.8135915,,,1.004,,,0.05200,,,0.0,,,0.73,0.11,-1.700e-01,2518.0,,,9497.39,4250.51,-4369.96,0.00,3,q1_q17_dr25_tce,5855.00,117.00,-117.00,3.999,0.196,-0.084,1.7960,0.2810,-0.4220,297.475860,41.114288,13.109
8359498,K00127.01,Kepler-77 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,3.578780566,1.8300000e-07,-1.8300000e-07,134.0304187,4.210000e-05,-4.210000e-05,0.079,0.045,-0.054,2.91089,0.00147,-0.00147,11382.2,7.200e+00,-7.200e+00,10.43,0.62,-6.200e-01,1145.0,,,406.60,87.15,-74.65,1838.40,1,q1_q17_dr25_tce,5524.00,110.00,-110.00,4.421,0.050,-0.045,0.9940,0.0590,-0.0590,289.607970,44.345421,13.938
11359879,K00128.01,Kepler-15 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,4.942783419,2.4700000e-07,-2.4700000e-07,136.3294353,4.070000e-05,-4.070000e-05,0.566,0.009,-0.009,3.25346,0.00605,-0.00605,11144.7,6.700e+00,-6.700e+00,10.62,1.44,-7.300e-01,1008.0,,,244.42,94.02,-48.62,2040.70,1,q1_q17_dr25_tce,5514.00,98.00,-109.00,4.459,0.051,-0.110,0.9780,0.1330,-0.0670,296.200590,49.140121,13.758
11974540,K00129.01,Kepler-470 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,24.669192732,7.5690000e-06,-7.5690000e-06,132.8642360,2.580000e-04,-2.580000e-04,0.073,0.096,-0.050,7.03515,0.00754,-0.00754,7382.3,1.370e+01,-1.370e+01,77.76,21.27,-3.190e+01,1485.0,,,1150.61,1220.73,-925.51,603.00,1,q1_q17_dr25_tce,5313.00,328.00,-712.00,2.936,0.180,-0.180,9.3270,2.5510,-3.8260,297.009430,50.372318,13.224
5297298,K00130.01,,CANDIDATE,CANDIDATE,0.9130,0,0,0,0,34.193600311,3.6580000e-06,-3.6580000e-06,155.2966351,8.580000e-05,-8.580000e-05,0.625,0.004,-0.005,5.41382,0.00803,-0.00803,13714.8,1.160e+01,-1.160e+01,21.95,3.79,-4.630e+00,778.0,,,86.74,43.36,-36.96,1405.60,1,q1_q17_dr25_tce,6129.00,135.00,-123.00,3.991,0.175,-0.094,1.7860,0.3080,-0.3770,297.360320,40.429810,13.325
7778437,K00131.01,Kepler-471 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.014234733,8.5900000e-07,-8.5900000e-07,133.1742890,1.410000e-04,-1.410000e-04,0.066,0.029,-0.066,4.58900,0.00525,-0.00525,6536.0,9.500e+00,-9.500e+00,10.63,3.57,-1.530e+00,1308.0,,,692.13,665.33,-253.54,794.30,1,q1_q17_dr25_tce,6490.00,155.00,-232.00,4.320,0.067,-0.202,1.3070,0.4390,-0.1880,299.097530,43.497589,13.797
9818381,K00135.01,Kepler-43 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.024092505,2.2500000e-07,-2.2500000e-07,132.4168573,6.220000e-05,-6.220000e-05,0.424,0.031,-0.046,2.80210,0.01030,-0.01030,7765.0,8.600e+00,-8.600e+00,12.14,0.79,-9.500e-01,1489.0,,,1162.54,252.01,-267.02,1225.30,1,q1_q17_dr25_tce,6063.00,108.00,-145.00,4.261,0.055,-0.045,1.3580,0.0880,-0.1070,285.240840,46.668251,13.958
8644288,K00137.01,Kepler-18 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.641567589,1.7690000e-06,-1.7690000e-06,135.4075640,1.910000e-04,-1.910000e-04,0.027,0.167,-0.027,3.41018,0.00733,-0.00733,2269.7,5.800e+00,-5.800e+00,4.91,0.30,-3.300e-01,899.0,,,154.25,34.59,-27.39,437.50,2,q1_q17_dr25_tce,5356.00,112.00,-72.00,4.338,0.065,-0.040,1.0550,0.0650,-0.0720,298.079440,44.746319,13.549
8644288,K00137.02,Kepler-18 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.858908520,3.8080000e-06,-3.8080000e-06,128.1548690,2.170000e-04,-2.170000e-04,0.255,0.052,-0.225,3.52520,0.01330,-0.01330,3269.0,7.700e+00,-7.700e+00,5.94,0.37,-4.000e-01,720.0,,,63.52,14.25,-11.28,456.80,1,q1_q17_dr25_tce,5356.00,112.00,-72.00,4.338,0.065,-0.040,1.0550,0.0650,-0.0720,298.079440,44.746319,13.549
8644288,K00137.03,Kepler-18 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.504691252,3.0910000e-06,-3.0910000e-06,133.5119410,7.140000e-04,-7.140000e-04,0.741,0.004,-0.550,1.98110,0.02270,-0.02270,315.1,5.100e+00,-5.100e+00,2.03,0.13,-1.400e-01,1165.0,,,435.21,97.61,-77.29,67.50,3,q1_q17_dr25_tce,5356.00,112.00,-72.00,4.338,0.065,-0.040,1.0550,0.0650,-0.0720,298.079440,44.746319,13.549
8559644,K00139.01,Kepler-111 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,224.778935500,2.5690000e-04,-2.5690000e-04,142.0953380,9.210000e-04,-9.210000e-04,0.652,0.032,-0.057,11.18990,0.09160,-0.09160,3487.5,1.580e+01,-1.580e+01,7.67,1.33,-1.200e+00,333.0,,,2.92,1.36,-1.02,235.70,1,q1_q17_dr25_tce,5873.00,93.00,-129.00,4.293,0.120,-0.120,1.2350,0.2130,-0.1940,291.653170,44.688271,13.492
8559644,K00139.02,Kepler-111 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.341799486,4.9540000e-06,-4.9540000e-06,141.3547200,1.230000e-03,-1.230000e-03,0.426,0.453,-0.271,2.92540,0.03490,-0.03490,178.2,4.000e+00,-4.000e+00,1.67,0.29,-2.600e-01,1356.0,,,798.41,370.35,-279.35,48.80,2,q1_q17_dr25_tce,5873.00,93.00,-129.00,4.293,0.120,-0.120,1.2350,0.2130,-0.1940,291.653170,44.688271,13.492
12105051,K00141.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,2.624234833,3.8900000e-07,-3.8900000e-07,132.3049880,1.220000e-04,-1.220000e-04,0.781,0.057,-0.390,1.38740,0.03160,-0.03160,2607.0,8.900e+00,-8.900e+00,5.11,0.60,-2.300e-01,1164.0,,,434.31,151.68,-68.35,361.10,1,q1_q17_dr25_tce,5340.00,106.00,-106.00,4.514,0.033,-0.104,0.8990,0.1050,-0.0400,288.038300,50.651611,13.687
4649305,K00143.01,,CANDIDATE,CANDIDATE,0.9830,0,0,0,0,22.651174510,1.4740000e-05,-1.4740000e-05,140.3375930,5.510000e-04,-5.510000e-04,0.925,0.003,-0.004,3.68950,0.03640,-0.03640,2250.0,1.750e+01,-1.750e+01,7.62,2.93,-9.800e-01,855.0,,,126.57,144.35,-44.30,170.10,1,q1_q17_dr25_tce,6968.00,194.00,-267.00,4.310,0.058,-0.232,1.3330,0.5130,-0.1710,290.103330,39.781631,13.682
4180280,K00144.01,Kepler-472 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.176254191,1.7990000e-06,-1.7990000e-06,133.0904150,3.560000e-04,-3.560000e-04,0.715,0.080,-0.486,3.67160,0.03860,-0.03860,1360.1,6.200e+00,-6.200e+00,3.07,0.20,-1.100e-01,876.0,,,139.48,32.11,-20.03,249.70,1,q1_q17_dr25_tce,4957.00,100.00,-100.00,4.594,0.014,-0.060,0.7760,0.0510,-0.0280,296.524290,39.249760,13.698
9904059,K00145.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,102.964195200,5.7660000e-04,-5.7660000e-04,158.0747300,3.770000e-03,-3.770000e-03,0.922,0.005,-0.007,15.73500,0.26300,-0.26300,1896.7,2.730e+01,-2.730e+01,39.00,1.10,-9.390e+00,797.0,,,95.40,8.70,-47.04,86.10,1,q1_q17_dr25_tce,5047.00,40.00,-160.00,3.066,0.033,-0.027,7.1190,0.2010,-1.7130,296.817720,46.781509,13.608
5735762,K00148.01,Kepler-48 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.778003060,3.3820000e-06,-3.3820000e-06,124.0614650,5.880000e-04,-5.880000e-04,0.020,0.359,-0.020,2.73610,0.01840,-0.01840,473.0,4.600e+00,-4.600e+00,1.85,0.13,-1.400e-01,932.0,,,177.79,44.24,-37.22,115.40,2,q1_q17_dr25_tce,5192.00,103.00,-103.00,4.489,0.066,-0.054,0.8730,0.0650,-0.0650,299.139220,40.949020,13.040
